date,maturity_0.33,maturity_0.67,maturity_1.00,maturity_1.50,maturity_2.00,maturity_2.50,maturity_3.00,maturity_3.50,maturity_4.00,maturity_4.50,maturity_5.00,beta0,beta1,beta2,tau
2013-03-05,0.38,0.35,0.32,0.3,0.3,0.33,0.38,0.44,0.53,0.62,0.72,13.062318844393483,-12.622199369960942,-15.06322720714147,6.531677823045357
2013-03-06,0.38,0.34,0.31,0.29,0.29,0.32,0.37,0.44,0.52,0.61,0.72,11.246000038920585,-10.80469693968072,-13.186288459607958,5.891778753235151
2013-03-07,0.4,0.36,0.33,0.31,0.32,0.34,0.39,0.46,0.55,0.64,0.75,13.413890582543345,-12.954624282800587,-15.498990376477288,6.472402708726795
2013-03-08,0.4,0.36,0.34,0.32,0.32,0.35,0.4,0.47,0.56,0.66,0.77,20.355284960432396,-19.900026342737856,-22.861713497350664,8.150395210104358
2013-03-11,0.39,0.35,0.32,0.3,0.3,0.33,0.38,0.45,0.53,0.63,0.74,15.115463577038767,-14.666110870008652,-17.37380995854145,6.898340349889698
2013-03-12,0.39,0.35,0.32,0.3,0.3,0.32,0.36,0.43,0.51,0.61,0.71,21.269936759899245,-20.82271942186965,-24.000548630319447,8.490062614265883
2013-03-13,0.39,0.36,0.33,0.31,0.32,0.34,0.38,0.45,0.53,0.62,0.72,17.629214569635558,-17.1851023785353,-19.89338801870593,7.884710234125052
2013-03-14,0.39,0.36,0.34,0.33,0.33,0.36,0.41,0.47,0.55,0.64,0.74,17.62308222452445,-17.18670564209351,-19.636021235800477,8.086681094575777
2013-03-15,0.4,0.37,0.34,0.32,0.33,0.35,0.39,0.45,0.53,0.62,0.71,15.135241084671774,-14.682333760079931,-17.1860145293927,7.394120000271209
2013-03-18,0.4,0.36,0.33,0.3,0.3,0.32,0.36,0.42,0.49,0.58,0.68,16.88393336675806,-16.425199166819496,-19.35715696844448,7.677160038701398
2013-03-19,0.39,0.36,0.34,0.32,0.31,0.32,0.35,0.4,0.46,0.54,0.63,57.91424749667854,-57.476213998898544,-62.148326985026856,16.28331175586533
2013-03-20,0.4,0.36,0.33,0.31,0.3,0.31,0.34,0.39,0.46,0.54,0.64,50.01235183995507,-49.56088972472303,-54.33620548365808,14.304326113463983
2013-03-21,0.4,0.38,0.35,0.33,0.32,0.34,0.37,0.42,0.49,0.57,0.66,43.89042175775456,-43.43821704585303,-47.537143440412315,13.820306154030021
2013-03-22,0.4,0.38,0.36,0.34,0.33,0.34,0.37,0.42,0.49,0.57,0.66,73.68945254643022,-73.23739345051915,-78.3684496342001,18.36390031128829
2013-03-25,0.4,0.37,0.35,0.33,0.33,0.34,0.37,0.42,0.48,0.56,0.65,48.51926926090222,-48.07518372224219,-52.19399197127266,15.005135778904444
2013-03-26,0.4,0.37,0.35,0.33,0.32,0.33,0.36,0.4,0.47,0.54,0.63,55.88049457428858,-55.43333172223992,-60.00846556361038,16.18016406779616
2013-03-27,0.4,0.37,0.35,0.32,0.31,0.31,0.34,0.38,0.44,0.51,0.6,65.40662851314946,-64.95400060856052,-70.22463254625589,17.498117563578347
2013-03-28,0.4,0.37,0.34,0.32,0.31,0.32,0.35,0.4,0.47,0.54,0.63,34.884337513022324,-34.43285836359143,-38.28876184798151,12.266944726526924
2013-04-02,0.39,0.36,0.33,0.31,0.3,0.32,0.35,0.4,0.47,0.55,0.64,32.36001606502977,-31.918868388133305,-35.59916829807676,11.626001951645936
2013-04-03,0.4,0.36,0.34,0.31,0.3,0.32,0.34,0.39,0.45,0.53,0.61,22.83212398788539,-22.381201238034315,-25.616345379202123,9.854513268599408
2013-04-04,0.4,0.37,0.34,0.32,0.3,0.31,0.34,0.38,0.44,0.52,0.6,48.58555289207212,-48.132885541470955,-52.76590179420062,14.80128755177117
2013-04-05,0.4,0.37,0.34,0.32,0.31,0.31,0.33,0.37,0.42,0.49,0.56,33.45238887343395,-33.004063761883714,-36.79543956918634,12.924784337964084
2013-04-08,0.4,0.36,0.33,0.31,0.3,0.3,0.33,0.37,0.43,0.51,0.59,43.155344092291465,-42.70613153528986,-47.15948973124116,13.864127311827716
2013-04-09,0.4,0.36,0.34,0.31,0.3,0.31,0.34,0.38,0.45,0.52,0.6,21.999902448892907,-21.547935461918843,-24.76266551097161,9.703914408047211
2013-04-10,0.4,0.37,0.34,0.31,0.31,0.32,0.35,0.39,0.46,0.53,0.62,33.16520917266668,-32.71413733581176,-36.50683859646162,12.029611016338793
2013-04-11,0.4,0.37,0.34,0.31,0.31,0.32,0.35,0.4,0.46,0.54,0.62,19.352491581617528,-18.898325199223912,-21.877992138447514,8.977975427211465
2013-04-12,0.4,0.37,0.34,0.31,0.3,0.31,0.34,0.38,0.44,0.51,0.6,39.24458593471523,-38.791755826262666,-43.008038435631875,13.232974222630633
2013-04-15,0.4,0.37,0.34,0.31,0.3,0.31,0.33,0.38,0.43,0.5,0.58,29.611090259841262,-29.158810130016988,-32.84809203528359,11.648877981126878
2013-04-16,0.4,0.37,0.34,0.32,0.31,0.32,0.35,0.4,0.45,0.53,0.61,29.668617851138656,-29.21966546749246,-32.743276288683816,11.576490325644874
2013-04-17,0.4,0.37,0.34,0.32,0.31,0.32,0.34,0.38,0.44,0.5,0.58,30.622938426958044,-30.176425335150164,-33.73202593274301,12.222421619652746
2013-04-18,0.4,0.37,0.34,0.31,0.31,0.32,0.34,0.38,0.44,0.51,0.59,32.80099221922102,-32.35243522440265,-36.0972090126857,12.381122065763787
2013-04-19,0.4,0.36,0.33,0.31,0.3,0.32,0.34,0.38,0.44,0.51,0.59,16.939856616773355,-16.492561124725714,-19.280160507012816,8.636806356139006
2013-04-22,0.4,0.36,0.33,0.31,0.31,0.32,0.34,0.38,0.44,0.51,0.59,20.230529861641294,-19.78596921979607,-22.75512711153357,9.595299789374511
2013-04-23,0.4,0.36,0.34,0.32,0.31,0.33,0.35,0.4,0.46,0.53,0.61,18.105837794794443,-17.66057920320993,-20.40472869761375,8.974121562198139
2013-04-24,0.4,0.36,0.34,0.32,0.32,0.33,0.36,0.41,0.47,0.54,0.62,14.70930199538802,-14.264992432762362,-16.709792829052965,8.006711884369112
2013-04-25,0.4,0.37,0.35,0.33,0.33,0.35,0.38,0.43,0.49,0.56,0.64,13.638356490372269,-13.194320909602535,-15.414361055882207,7.7705612891535925
2013-04-26,0.4,0.37,0.35,0.33,0.33,0.35,0.38,0.42,0.48,0.55,0.63,16.753217264654506,-16.31167659498886,-18.723290983632353,8.855444068066443
2013-04-29,0.4,0.37,0.35,0.33,0.33,0.34,0.37,0.41,0.47,0.54,0.62,31.74273504531675,-31.30187946512524,-34.594114781981695,12.514124838331561
2013-04-30,0.41,0.38,0.36,0.34,0.33,0.34,0.37,0.42,0.48,0.56,0.64,41.61955096456724,-41.162231060042565,-45.1272684874465,13.843799288221344
2013-05-01,0.41,0.38,0.36,0.34,0.34,0.35,0.38,0.43,0.48,0.55,0.63,18.644809493291802,-18.192168261941028,-20.769940781295148,9.41543409052249
2013-05-02,0.4,0.37,0.34,0.32,0.32,0.33,0.36,0.41,0.46,0.53,0.61,14.124746954464456,-13.677682663034366,-16.088386579813463,7.939684769024174
2013-05-03,0.41,0.38,0.35,0.34,0.35,0.37,0.4,0.45,0.52,0.59,0.68,13.927209443563456,-13.476086062409648,-15.665451435968695,7.685009521362426
2013-05-07,0.41,0.38,0.37,0.36,0.37,0.4,0.44,0.49,0.56,0.63,0.72,11.319436838781842,-10.875540637528209,-12.57808354600414,6.985308471055361
2013-05-08,0.41,0.38,0.37,0.36,0.37,0.39,0.44,0.49,0.56,0.63,0.72,11.436484665426775,-10.990547082412549,-12.741489835179726,6.963657597501143
2013-05-09,0.41,0.38,0.36,0.36,0.37,0.39,0.43,0.49,0.56,0.63,0.72,11.040637259367584,-10.594611443728262,-12.349997674637754,6.76529154922883
2013-05-10,0.41,0.39,0.37,0.37,0.39,0.42,0.46,0.52,0.6,0.68,0.77,12.517578193597874,-12.073452898674963,-13.753117236627414,7.163992227397642
2013-05-13,0.41,0.39,0.37,0.37,0.38,0.41,0.46,0.52,0.59,0.68,0.77,13.58708554802412,-13.139689316787818,-14.965169413698538,7.396573079279842
2013-05-14,0.41,0.38,0.37,0.37,0.38,0.41,0.46,0.53,0.6,0.69,0.78,10.235561986628047,-9.788261395454699,-11.41531819802721,6.173959352810655
2013-05-15,0.41,0.38,0.37,0.37,0.38,0.41,0.46,0.53,0.61,0.69,0.79,12.351597365242677,-11.90519264877323,-13.672071845145991,6.832694067121271
2013-05-16,0.41,0.39,0.37,0.37,0.38,0.4,0.45,0.51,0.59,0.67,0.76,15.356663525207999,-14.907744019490742,-16.884636937191225,7.932892374263819
2013-05-17,0.41,0.38,0.37,0.36,0.37,0.39,0.44,0.51,0.59,0.68,0.77,15.837564670359532,-15.385171048504763,-17.54568610564752,7.749764859956028
2013-05-20,0.41,0.38,0.37,0.37,0.38,0.41,0.45,0.52,0.6,0.68,0.78,17.400986948886853,-16.957098110137434,-18.99661276371224,8.416129706586116
2013-05-21,0.4,0.38,0.37,0.37,0.38,0.41,0.46,0.52,0.6,0.68,0.78,19.495608781729953,-19.062262132925472,-21.055857848623287,9.150641777285434
2013-05-22,0.4,0.38,0.36,0.35,0.37,0.4,0.45,0.51,0.59,0.68,0.77,10.631882359763809,-10.188714205544256,-11.917860888575312,6.238115807231799
2013-05-23,0.4,0.38,0.37,0.36,0.38,0.41,0.46,0.52,0.6,0.68,0.78,15.298280839368115,-14.862850332739313,-16.699405325007085,7.9105329462402505
2013-05-24,0.4,0.38,0.37,0.37,0.38,0.42,0.47,0.53,0.61,0.69,0.78,9.191446196784746,-8.755379498832216,-10.174607351414684,5.927846244281172
2013-05-28,0.4,0.38,0.37,0.38,0.41,0.45,0.5,0.57,0.64,0.73,0.82,7.077836506337926,-6.650831382907205,-7.7193762104595995,5.079218846726304
2013-05-29,0.4,0.39,0.39,0.4,0.43,0.48,0.54,0.61,0.69,0.78,0.87,6.811688828877616,-6.386124376986476,-7.269177573857101,4.910383900324742
2013-05-30,0.4,0.38,0.37,0.39,0.42,0.46,0.52,0.59,0.67,0.76,0.85,6.176897661788906,-5.750210793849279,-6.723052842816795,4.543037273243435
2013-05-31,0.4,0.39,0.39,0.41,0.44,0.49,0.56,0.63,0.72,0.81,0.9,6.043296331771676,-5.618180759405514,-6.428247376078284,4.426025539933077
2013-06-03,0.4,0.4,0.4,0.43,0.46,0.51,0.58,0.65,0.73,0.82,0.91,6.856697891366193,-6.440778161901401,-7.035782166863966,5.08017508340971
2013-06-04,0.4,0.4,0.4,0.42,0.46,0.51,0.58,0.65,0.73,0.82,0.92,7.381916215148734,-6.964560907254549,-7.623331944327913,5.238304209348806
2013-06-05,0.4,0.39,0.39,0.41,0.44,0.49,0.55,0.62,0.71,0.79,0.89,7.6656401389716375,-7.245497903875696,-8.069225962818443,5.323148209210365
2013-06-06,0.41,0.39,0.39,0.42,0.46,0.51,0.57,0.65,0.73,0.81,0.91,4.561834845726154,-4.133122581188614,-4.81270497822257,3.683367721502627
2013-06-07,0.41,0.4,0.41,0.44,0.49,0.55,0.62,0.7,0.79,0.88,0.98,4.846185415320554,-4.422375221416593,-4.94857178056265,3.7385896673957335
2013-06-10,0.41,0.41,0.42,0.47,0.53,0.61,0.7,0.79,0.88,0.98,1.08,3.3892219458041803,-2.961771620546574,-3.3981611815457313,2.558315420919705
2013-06-11,0.41,0.4,0.41,0.45,0.52,0.61,0.72,0.82,0.93,1.04,1.15,3.4271223281678362,-2.9762668494257207,-3.714272721675311,2.241207454085006
2013-06-12,0.41,0.4,0.4,0.44,0.5,0.58,0.67,0.78,0.88,0.99,1.1,3.8991643049434286,-3.4525777271185767,-4.216119541537889,2.6254428070991738
2013-06-13,0.41,0.4,0.4,0.44,0.5,0.57,0.66,0.76,0.87,0.97,1.08,4.102238078692625,-3.6601812168048626,-4.3926768561744165,2.813190919471961
2013-06-14,0.41,0.39,0.39,0.41,0.46,0.52,0.61,0.7,0.79,0.9,1.0,4.140839595954078,-3.690781510499739,-4.589981808194238,2.9335203407122052
2013-06-17,0.41,0.4,0.4,0.43,0.48,0.55,0.63,0.73,0.83,0.93,1.03,4.06369159523408,-3.6179002569486594,-4.394197611397512,2.8899209579148097
2013-06-18,0.4,0.4,0.41,0.45,0.51,0.58,0.67,0.77,0.87,0.98,1.09,5.155334374014634,-4.738185737362041,-5.264260178047724,3.5085506759660188
2013-06-19,0.41,0.4,0.41,0.44,0.5,0.57,0.66,0.76,0.86,0.97,1.08,4.677055821211699,-4.240568489903956,-4.934820946880134,3.1708918457776747
2013-06-20,0.41,0.41,0.43,0.49,0.57,0.67,0.79,0.92,1.04,1.17,1.29,4.170668442956735,-3.7325380233744774,-4.338280713191716,2.451204833869718
2013-06-21,0.41,0.41,0.44,0.49,0.57,0.68,0.81,0.94,1.08,1.21,1.34,4.607747098894452,-4.1657923526938365,-4.828802433490209,2.5527192917726835
2013-06-24,0.42,0.41,0.42,0.47,0.56,0.68,0.81,0.96,1.11,1.25,1.39,4.499656538565792,-4.021388337814747,-5.0371764110858255,2.276524297107792
2013-06-25,0.42,0.42,0.43,0.47,0.55,0.65,0.78,0.92,1.07,1.21,1.35,5.570678327638222,-5.103233946879045,-6.057193479291577,2.8525892252565255
2013-06-26,0.41,0.4,0.41,0.43,0.49,0.58,0.69,0.82,0.96,1.1,1.24,7.2497328707604405,-6.79313502580756,-7.9503296808885615,3.6423742999317676
2013-06-27,0.41,0.4,0.4,0.42,0.47,0.55,0.67,0.8,0.94,1.08,1.22,7.426743402818835,-6.9601564701405,-8.296461983884631,3.6515797594994077
2013-06-28,0.4,0.39,0.4,0.41,0.45,0.53,0.63,0.76,0.89,1.03,1.17,10.527332403742882,-10.080292130007875,-11.493868815628112,4.808931217797914
2013-07-01,0.41,0.4,0.4,0.41,0.46,0.53,0.64,0.76,0.9,1.04,1.18,9.798352844466669,-9.336774215308216,-10.809648269081185,4.518214743462489
2013-07-02,0.4,0.4,0.4,0.41,0.46,0.53,0.63,0.75,0.88,1.01,1.15,10.515156987104234,-10.069923406588755,-11.40385779863352,4.937167783326344
2013-07-03,0.4,0.4,0.4,0.43,0.49,0.57,0.68,0.8,0.93,1.07,1.2,7.248266008180789,-6.807919720217953,-7.830651442690189,3.80541385263535
2013-07-04,0.41,0.4,0.4,0.42,0.46,0.54,0.64,0.76,0.89,1.02,1.15,7.6106586494038675,-7.151556778675367,-8.410682671128745,3.9460240731269796
2013-07-05,0.4,0.39,0.39,0.41,0.46,0.55,0.67,0.81,0.95,1.1,1.24,7.207591190620508,-6.746103564893623,-8.122500719785574,3.480826859013008
2013-07-08,0.4,0.39,0.39,0.4,0.44,0.53,0.65,0.8,0.96,1.12,1.26,9.109851800698644,-8.637633316360782,-10.336358631491592,3.9176532490018823
2013-07-09,0.4,0.39,0.38,0.39,0.42,0.49,0.6,0.73,0.87,1.03,1.18,15.759152132386497,-15.299039235160542,-17.37663333674665,5.832603137526945
2013-07-10,0.4,0.39,0.39,0.4,0.43,0.5,0.61,0.74,0.88,1.02,1.17,13.035936113317014,-12.579810109364594,-14.3595194464377,5.3291347737904236
2013-07-11,0.4,0.39,0.39,0.4,0.44,0.51,0.61,0.74,0.87,1.01,1.15,11.10619634556088,-10.654681591670508,-12.22493710323512,4.945946140153779
2013-07-12,0.4,0.39,0.39,0.4,0.44,0.5,0.59,0.71,0.83,0.97,1.1,14.015365066108297,-13.572320565644567,-15.178964440803579,5.987489606014215
2013-07-15,0.39,0.38,0.39,0.4,0.44,0.5,0.59,0.71,0.83,0.97,1.1,16.574760243751292,-16.147682792885988,-17.703957176681374,6.728775558623752
2013-07-16,0.39,0.38,0.38,0.38,0.41,0.46,0.55,0.65,0.77,0.9,1.03,20.476402168902677,-20.04202870068235,-22.04537229452977,7.697785036543312
2013-07-17,0.39,0.38,0.38,0.38,0.4,0.46,0.54,0.65,0.77,0.9,1.03,20.538455018230454,-20.10057586331649,-22.192965517428046,7.627385570037428
2013-07-18,0.39,0.38,0.37,0.37,0.39,0.44,0.52,0.62,0.74,0.86,0.99,20.278332237431233,-19.838307002147516,-22.04413099257548,7.657529660629093
2013-07-19,0.39,0.37,0.37,0.37,0.39,0.45,0.54,0.65,0.77,0.9,1.03,13.046863766658463,-12.603598145424185,-14.477739518619568,5.700900246749553
2013-07-22,0.39,0.38,0.37,0.38,0.41,0.46,0.55,0.66,0.78,0.9,1.03,12.386807950624902,-11.947568859008355,-13.63249912595128,5.658012507074558
2013-07-23,0.39,0.38,0.38,0.39,0.42,0.48,0.57,0.68,0.8,0.94,1.07,18.03744041539184,-17.605437329069055,-19.40777921077307,7.043326129621735
2013-07-24,0.38,0.37,0.37,0.38,0.42,0.49,0.59,0.71,0.85,0.99,1.13,12.542729222861142,-12.11330519747333,-13.744759471926233,5.35407322256258
2013-07-25,0.37,0.36,0.35,0.36,0.38,0.45,0.54,0.67,0.81,0.95,1.09,14.96002228408643,-14.530395929508625,-16.561923347161184,5.857718666395146
2013-07-26,0.37,0.35,0.34,0.35,0.38,0.44,0.54,0.65,0.78,0.91,1.05,11.141859870908974,-10.71744234826122,-12.489896211487453,5.038265667218876
2013-07-29,0.36,0.35,0.35,0.36,0.39,0.45,0.55,0.66,0.79,0.93,1.07,18.908829460568587,-18.50415383915261,-20.406917750561735,7.062435170993917
2013-07-30,0.36,0.35,0.34,0.35,0.38,0.44,0.54,0.65,0.78,0.92,1.06,15.948702189784896,-15.538159408544818,-17.464754221502382,6.297067414182239
2013-07-31,0.37,0.35,0.35,0.36,0.39,0.45,0.54,0.65,0.78,0.92,1.07,27.349815480416893,-26.939869889789072,-29.249724792188843,8.70459868389063
2013-08-01,0.4,0.38,0.37,0.38,0.4,0.46,0.55,0.67,0.8,0.94,1.09,21.052639924928517,-20.60050017992123,-22.9751265911895,7.262191754659363
2013-08-02,0.4,0.39,0.39,0.4,0.43,0.49,0.58,0.69,0.83,0.97,1.11,27.652762029262007,-27.210396966249682,-29.436961550093297,8.785089332136629
2013-08-05,0.4,0.4,0.4,0.42,0.46,0.53,0.63,0.76,0.9,1.05,1.19,16.862428761916473,-16.418903921778334,-18.0423068176684,6.4260490002342285
2013-08-06,0.4,0.39,0.4,0.42,0.46,0.53,0.64,0.77,0.91,1.06,1.21,16.506418261802832,-16.065976969741694,-17.6706481227617,6.2723467629445
2013-08-07,0.41,0.41,0.41,0.43,0.47,0.54,0.66,0.79,0.94,1.09,1.24,14.381004363477713,-13.920653494949288,-15.551885763700302,5.621360268270336
2013-08-08,0.41,0.41,0.41,0.42,0.46,0.54,0.65,0.79,0.94,1.09,1.24,13.011553244061774,-12.544119134453148,-14.237030024971084,5.19702685380715
2013-08-09,0.41,0.41,0.4,0.41,0.45,0.52,0.63,0.77,0.92,1.07,1.22,13.679415519637967,-13.207436130991328,-15.070577475205042,5.328502382129209
2013-08-12,0.42,0.41,0.41,0.42,0.46,0.54,0.65,0.79,0.94,1.09,1.24,11.530933064950728,-11.051235003446715,-12.772923382157659,4.763206186115028
2013-08-13,0.41,0.42,0.43,0.46,0.51,0.6,0.72,0.87,1.03,1.19,1.35,15.10148739147912,-14.649066381080388,-15.990586093745994,5.67355137194321
2013-08-14,0.42,0.42,0.43,0.47,0.53,0.63,0.76,0.92,1.08,1.24,1.4,9.13272188141976,-8.66552776886655,-9.86899323608624,3.9352927101415824
2013-08-15,0.41,0.42,0.43,0.47,0.54,0.65,0.79,0.95,1.12,1.29,1.45,8.850906610362765,-8.391685389035821,-9.534985941329024,3.754196901249526
2013-08-16,0.41,0.41,0.43,0.47,0.55,0.66,0.81,0.97,1.14,1.3,1.47,7.596775027299729,-7.138975603633661,-8.226700646098694,3.3294008202586607
2013-08-19,0.41,0.42,0.43,0.47,0.55,0.67,0.81,0.98,1.15,1.32,1.48,7.494341819315138,-7.029652882084752,-8.160409448224206,3.2535196538304367
2013-08-20,0.41,0.41,0.42,0.45,0.51,0.62,0.76,0.92,1.09,1.26,1.42,8.714476182750344,-8.244931329524652,-9.602812029600265,3.660296926137413
2013-08-21,0.41,0.41,0.42,0.46,0.53,0.64,0.78,0.94,1.11,1.28,1.44,8.203997835289389,-7.741406247881521,-8.961209509507384,3.5216005645843307
2013-08-22,0.41,0.41,0.42,0.46,0.54,0.65,0.79,0.95,1.12,1.29,1.46,8.440915172300661,-7.982428235012762,-9.165432336635678,3.5837566472017652
2013-08-23,0.41,0.41,0.42,0.46,0.54,0.66,0.81,0.98,1.15,1.32,1.48,6.728644062997434,-6.255601978477216,-7.48941523096506,2.9378844066064267
2013-08-27,0.41,0.41,0.42,0.45,0.52,0.63,0.76,0.91,1.08,1.24,1.39,7.548850196729196,-7.08388779906822,-8.293116161083386,3.3990515216534627
2013-08-28,0.41,0.4,0.41,0.45,0.53,0.64,0.78,0.93,1.1,1.25,1.41,6.295089786062913,-5.829195813269746,-7.003318779175675,2.9221439303389394
2013-08-29,0.41,0.4,0.41,0.44,0.51,0.63,0.77,0.92,1.08,1.24,1.38,5.639516207786198,-5.160309874225289,-6.419963658113375,2.6727991407219247
2013-08-30,0.41,0.41,0.42,0.45,0.52,0.63,0.77,0.93,1.08,1.24,1.39,6.446384180122777,-5.974938032671664,-7.172000464293804,3.006016752817919
2013-09-02,0.41,0.41,0.43,0.47,0.55,0.67,0.81,0.97,1.13,1.29,1.45,6.637223340098616,-6.178672544267652,-7.209415296027979,3.0478064384273855
2013-09-03,0.41,0.41,0.43,0.48,0.57,0.7,0.85,1.02,1.18,1.34,1.49,5.329213302127041,-4.860912261969521,-5.891701842483546,2.467666824644018
2013-09-04,0.41,0.42,0.43,0.49,0.58,0.71,0.86,1.02,1.19,1.34,1.5,5.531110317064099,-5.068786794728114,-6.019576789412128,2.571824212865534
2013-09-05,0.42,0.43,0.46,0.53,0.66,0.81,0.99,1.17,1.34,1.5,1.66,4.620637350706834,-4.139530937202661,-5.07728548958425,1.9853426596534989
2013-09-06,0.42,0.42,0.44,0.51,0.61,0.76,0.92,1.09,1.26,1.42,1.58,4.946529725717034,-4.468119409980711,-5.464153784663339,2.207005848625454
2013-09-09,0.42,0.43,0.44,0.5,0.6,0.75,0.91,1.08,1.26,1.42,1.57,4.990588861756106,-4.500157698065703,-5.587316080683672,2.205730992553654
2013-09-10,0.42,0.43,0.45,0.52,0.63,0.79,0.96,1.14,1.31,1.48,1.63,4.75991340977571,-4.272165874369965,-5.295230095517155,2.052414194304288
2013-09-11,0.42,0.43,0.45,0.51,0.62,0.77,0.94,1.12,1.29,1.46,1.61,4.942949572315547,-4.454592712711209,-5.501623194513442,2.1460719412067077
2013-09-12,0.42,0.42,0.43,0.49,0.59,0.74,0.9,1.08,1.25,1.41,1.56,4.72635854994806,-4.227482789105418,-5.407870526904853,2.07886273115482
2013-09-13,0.42,0.43,0.44,0.49,0.59,0.73,0.89,1.06,1.23,1.4,1.55,5.316788902614906,-4.828307319861534,-5.93216835741812,2.3608030329279686
2013-09-16,0.42,0.43,0.44,0.49,0.58,0.71,0.87,1.04,1.21,1.37,1.52,5.433956299643568,-4.946799216787118,-6.045759289562303,2.451714767594658
2013-09-17,0.42,0.43,0.44,0.5,0.6,0.74,0.9,1.07,1.24,1.41,1.57,5.543086873934595,-5.0634317909833015,-6.096871039572624,2.4502192877968905
2013-09-18,0.42,0.43,0.46,0.53,0.64,0.8,0.97,1.15,1.33,1.49,1.65,4.9548616819698275,-4.476024931432168,-5.417800101689678,2.13417608029352
2013-09-19,0.42,0.43,0.44,0.49,0.58,0.72,0.88,1.05,1.21,1.37,1.53,5.282333903285174,-4.794998714005396,-5.883741289618683,2.387129322407792
2013-09-20,0.42,0.43,0.45,0.5,0.6,0.74,0.9,1.08,1.24,1.41,1.56,5.268592348729713,-4.784891802446996,-5.816761045874884,2.3522660741979236
2013-09-23,0.42,0.42,0.44,0.49,0.59,0.72,0.88,1.05,1.22,1.38,1.54,5.4452031400284975,-4.964878863257179,-6.028473342738765,2.441893858488467
2013-09-24,0.42,0.42,0.43,0.47,0.55,0.67,0.82,0.98,1.14,1.3,1.45,5.7254101734146845,-5.240990999313166,-6.396801159377686,2.653742948947595
2013-09-25,0.42,0.43,0.43,0.47,0.54,0.66,0.8,0.95,1.1,1.25,1.4,5.703936751621575,-5.222232837370579,-6.31563661712144,2.762187136265921
2013-09-26,0.42,0.43,0.44,0.48,0.56,0.68,0.82,0.97,1.12,1.27,1.41,5.289299683423067,-4.812461204942004,-5.792654759827203,2.614963284433099
2013-09-27,0.42,0.42,0.43,0.47,0.55,0.66,0.8,0.95,1.1,1.24,1.38,4.996093095574354,-4.516256689151479,-5.55188485716408,2.511719878958729
2013-09-30,0.42,0.43,0.43,0.47,0.55,0.67,0.81,0.96,1.11,1.26,1.39,4.855293160929504,-4.36740064093074,-5.439426635917418,2.416222859702155
2013-10-01,0.42,0.42,0.43,0.47,0.55,0.67,0.81,0.96,1.11,1.25,1.39,4.755649168620735,-4.271886683396967,-5.3225852164457645,2.3825109784470873
2013-10-02,0.42,0.42,0.43,0.47,0.54,0.66,0.8,0.95,1.1,1.25,1.39,5.279493175260916,-4.798112791566082,-5.878434277222118,2.599067512201232
2013-10-03,0.42,0.42,0.43,0.47,0.55,0.66,0.8,0.95,1.11,1.26,1.4,5.560669236043869,-5.082710566051786,-6.152703285472148,2.701896534650211
2013-10-04,0.42,0.43,0.44,0.49,0.58,0.7,0.85,1.0,1.16,1.31,1.46,5.35021519141093,-4.876926068338108,-5.823358713547641,2.5738677298630934
2013-10-07,0.42,0.43,0.44,0.48,0.56,0.68,0.83,0.98,1.13,1.28,1.42,5.100835758875831,-4.619052647654331,-5.633889154664255,2.5026680885644788
2013-10-08,0.43,0.43,0.45,0.49,0.57,0.68,0.82,0.97,1.13,1.27,1.41,5.368607433350149,-4.885956091220108,-5.857033809055885,2.659791710495302
2013-10-09,0.42,0.43,0.44,0.48,0.56,0.67,0.8,0.94,1.09,1.23,1.37,5.4974423013247,-5.030476170735887,-5.91650321125742,2.8199180723159896
2013-10-10,0.42,0.43,0.44,0.48,0.57,0.68,0.82,0.97,1.13,1.27,1.41,5.205511528498107,-4.729741948158312,-5.6902471564206945,2.585224757249635
2013-10-11,0.42,0.43,0.44,0.48,0.56,0.68,0.82,0.97,1.12,1.26,1.4,4.95245930717923,-4.473203613154044,-5.447626071437594,2.4877331320799594
2013-10-14,0.42,0.43,0.45,0.49,0.58,0.7,0.84,0.99,1.14,1.28,1.42,4.889647885185923,-4.418370279783538,-5.285740182125894,2.4703229089151586
2013-10-15,0.42,0.43,0.46,0.51,0.61,0.74,0.88,1.04,1.19,1.34,1.47,4.616732344768018,-4.15042530573201,-4.928588700660862,2.2931915464136368
2013-10-16,0.42,0.43,0.45,0.5,0.6,0.73,0.88,1.04,1.19,1.34,1.48,4.619426372658125,-4.143337796677091,-5.038364639476162,2.240819587989075
2013-10-17,0.43,0.43,0.45,0.5,0.59,0.71,0.85,1.0,1.14,1.29,1.42,4.52518628354779,-4.044110075722111,-4.92422398780297,2.3025962548213537
2013-10-18,0.42,0.43,0.44,0.49,0.57,0.69,0.83,0.97,1.12,1.26,1.39,4.63796482072597,-4.164242579513885,-5.049492494181458,2.3933680996769127
